geoAbb,seriesDate,dateLabel,item2,GovAgency,Business,CommNPO,BusNPO,GovAgencyStat,BusinessStat,CommNPOStat,BusNPOStat
PE,2023.75,2023 Q4,Inflation,0.243,0.502,0.491,0.408,D,B,D,E
NS,2023.75,2023 Q4,Inflation,NA,0.562,0.551,0.741,NA,A,C,E
NB,2023.75,2023 Q4,Inflation,NA,0.555,0.493,0.193,NA,A,D,E
QC,2023.75,2023 Q4,Inflation,NA,0.521,0.467,0.22,NA,A,C,D
ON,2023.75,2023 Q4,Inflation,NA,0.5710000000000001,0.503,0.46399999999999997,NA,A,C,E
MB,2023.75,2023 Q4,Inflation,0.945,0.608,0.519,0.599,B,A,C,E
SK,2023.75,2023 Q4,Inflation,0.031,0.625,0.613,NA,B,B,C,NA
AB,2023.75,2023 Q4,Inflation,0.168,0.633,0.513,0.474,E,A,E,E
BC,2023.75,2023 Q4,Inflation,NA,0.598,0.653,0.723,NA,A,D,E
YT,2023.75,2023 Q4,Inflation,0.06,0.528,0.377,NA,B,C,E,NA
NT,2023.75,2023 Q4,Inflation,0.16,0.47700000000000004,0.58,NA,D,C,D,NA
NU,2023.75,2023 Q4,Inflation,NA,0.527,0.41100000000000003,0.384,NA,C,E,E
CA,2023.75,2023 Q4,Défis liés à la main-d'œuvre,0.556,0.39899999999999997,0.436,0.44,E,A,B,C
NL,2023.75,2023 Q4,Défis liés à la main-d'œuvre,NA,0.408,0.35100000000000003,0.09300000000000001,NA,B,D,B
PE,2023.75,2023 Q4,Défis liés à la main-d'œuvre,0.556,0.465,0.262,NA,E,B,D,NA
NS,2023.75,2023 Q4,Défis liés à la main-d'œuvre,NA,0.433,0.4,NA,NA,A,C,NA
NB,2023.75,2023 Q4,Défis liés à la main-d'œuvre,0.855,0.42,0.401,0.284,E,A,D,E
QC,2023.75,2023 Q4,Défis liés à la main-d'œuvre,NA,0.46299999999999997,0.579,NA,NA,A,C,NA
ON,2023.75,2023 Q4,Défis liés à la main-d'œuvre,0.782,0.33899999999999997,0.321,0.5820000000000001,E,A,C,E
MB,2023.75,2023 Q4,Défis liés à la main-d'œuvre,NA,0.39,0.511,0.248,NA,A,C,D
SK,2023.75,2023 Q4,Défis liés à la main-d'œuvre,0.057,0.45299999999999996,0.42100000000000004,0.26899999999999996,B,B,C,E
AB,2023.75,2023 Q4,Défis liés à la main-d'œuvre,NA,0.37200000000000005,0.364,0.74,NA,A,D,C
BC,2023.75,2023 Q4,Défis liés à la main-d'œuvre,NA,0.46299999999999997,0.47700000000000004,0.141,NA,A,C,C
YT,2023.75,2023 Q4,Défis liés à la main-d'œuvre,0.253,0.386,0.413,NA,E,C,E,NA
NT,2023.75,2023 Q4,Défis liés à la main-d'œuvre,NA,0.537,0.552,0.7909999999999999,NA,B,D,E
NU,2023.75,2023 Q4,Défis liés à la main-d'œuvre,0.772,0.653,0.6629999999999999,0.69,E,C,D,E
CA,2023.75,2023 Q4,Recrutement d'employés qualifiés,0.484,0.29,0.341,0.282,E,A,B,C
NL,2023.75,2023 Q4,Recrutement d'employés qualifiés,NA,0.297,0.21,0.043,NA,B,C,A
PE,2023.75,2023 Q4,Recrutement d'employés qualifiés,0.414,0.349,0.19899999999999998,NA,E,B,C,NA
NS,2023.75,2023 Q4,Recrutement d'employés qualifiés,NA,0.303,0.248,0.094,NA,A,C,B
NB,2023.75,2023 Q4,Recrutement d'employés qualifiés,0.8420000000000001,0.309,0.27899999999999997,0.161,E,A,C,E
QC,2023.75,2023 Q4,Recrutement d'employés qualifiés,NA,0.335,0.434,0.34700000000000003,NA,A,C,E
ON,2023.75,2023 Q4,Recrutement d'employés qualifiés,0.747,0.24600000000000002,0.251,0.349,E,A,B,E
MB,2023.75,2023 Q4,Recrutement d'employés qualifiés,NA,0.273,0.444,0.171,NA,A,C,D
SK,2023.75,2023 Q4,Recrutement d'employés qualifiés,0.051,0.336,0.299,0.19899999999999998,B,A,C,E
AB,2023.75,2023 Q4,Recrutement d'employés qualifiés,NA,0.259,0.297,0.495,NA,A,D,E
BC,2023.75,2023 Q4,Recrutement d'employés qualifiés,0.064,0.35,0.409,0.096,B,A,C,B
YT,2023.75,2023 Q4,Recrutement d'employés qualifiés,0.253,0.272,0.28800000000000003,NA,E,B,D,NA
NT,2023.75,2023 Q4,Recrutement d'employés qualifiés,0.263,0.465,0.428,0.7909999999999999,E,B,E,E
NU,2023.75,2023 Q4,Recrutement d'employés qualifiés,0.665,0.49,0.5479999999999999,0.512,E,C,E,E
CA,2023.75,2023 Q4,Augmentation des coûts liés aux intrants,0.29600000000000004,0.455,0.33899999999999997,0.33899999999999997,E,A,B,C
NL,2023.75,2023 Q4,Augmentation des coûts liés aux intrants,NA,0.373,0.33,0.064,NA,B,D,B
PE,2023.75,2023 Q4,Augmentation des coûts liés aux intrants,0.436,0.41700000000000004,0.309,0.262,E,B,C,E
NS,2023.75,2023 Q4,Augmentation des coûts liés aux intrants,NA,0.46299999999999997,0.3,NA,NA,B,C,NA
NB,2023.75,2023 Q4,Augmentation des coûts liés aux intrants,0.013000000000000001,0.389,0.22899999999999998,0.267,A,A,C,E
QC,2023.75,2023 Q4,Augmentation des coûts liés aux intrants,0.13699999999999998,0.376,0.32299999999999995,0.231,D,A,C,D
ON,2023.75,2023 Q4,Augmentation des coûts liés aux intrants,NA,0.45799999999999996,0.314,0.375,NA,A,C,E
MB,2023.75,2023 Q4,Augmentation des coûts liés aux intrants,NA,0.493,0.391,0.34600000000000003,NA,A,C,E
SK,2023.75,2023 Q4,Augmentation des coûts liés aux intrants,0.094,0.601,0.36700000000000005,0.184,E,B,C,E
AB,2023.75,2023 Q4,Augmentation des coûts liés aux intrants,0.035,0.49700000000000005,0.317,0.562,B,A,C,E
BC,2023.75,2023 Q4,Augmentation des coûts liés aux intrants,0.03,0.498,0.452,NA,A,B,D,NA
YT,2023.75,2023 Q4,Augmentation des coûts liés aux intrants,0,0.377,0.096,0.031,A,C,B,A
NT,2023.75,2023 Q4,Augmentation des coûts liés aux intrants,NA,0.341,0.156,NA,NA,B,C,NA
NU,2023.75,2023 Q4,Augmentation des coûts liés aux intrants,NA,0.455,0.326,0.205,NA,C,E,D
CA,2023.75,2023 Q4,Coûts liés à l'assurance,0.337,0.345,0.31,0.29100000000000004,E,A,B,D
NL,2023.75,2023 Q4,Coûts liés à l'assurance,NA,0.324,0.209,0.043,NA,B,C,A
PE,2023.75,2023 Q4,Coûts liés à l'assurance,0.022000000000000002,0.281,0.364,NA,A,B,D,NA
NS,2023.75,2023 Q4,Coûts liés à l'assurance,0.156,0.365,0.311,NA,E,B,C,NA
NB,2023.75,2023 Q4,Coûts liés à l'assurance,NA,0.382,0.32,0.013000000000000001,NA,A,C,A
QC,2023.75,2023 Q4,Coûts liés à l'assurance,0.09300000000000001,0.313,0.19,NA,C,A,B,NA
ON,2023.75,2023 Q4,Coûts liés à l'assurance,NA,0.34,0.275,0.23399999999999999,NA,A,C,E
MB,2023.75,2023 Q4,Coûts liés à l'assurance,NA,0.32899999999999996,0.33899999999999997,NA,NA,A,C,NA
SK,2023.75,2023 Q4,Coûts liés à l'assurance,0,0.345,0.303,0.039,A,B,C,A
AB,2023.75,2023 Q4,Coûts liés à l'assurance,0.128,0.369,0.467,0.257,E,A,D,D
BC,2023.75,2023 Q4,Coûts liés à l'assurance,0.02,0.377,0.43700000000000006,NA,A,A,D,NA
YT,2023.75,2023 Q4,Coûts liés à l'assurance,0,0.26,0.18899999999999997,0.03,A,B,D,A
NT,2023.75,2023 Q4,Coûts liés à l'assurance,0,0.272,0.364,0,A,B,E,A
NU,2023.75,2023 Q4,Coûts liés à l'assurance,NA,0.29600000000000004,0.163,0,NA,B,E,A
CA,2023.75,2023 Q4,Pénurie de main-d'œuvre,0.098,0.257,0.28300000000000003,0.24100000000000002,B,A,B,B
NL,2023.75,2023 Q4,Pénurie de main-d'œuvre,NA,0.29,0.204,0.044000000000000004,NA,B,D,B
PE,2023.75,2023 Q4,Pénurie de main-d'œuvre,0.469,0.327,0.174,0.18899999999999997,E,B,C,E
NS,2023.75,2023 Q4,Pénurie de main-d'œuvre,NA,0.292,0.225,NA,NA,A,C,NA
NB,2023.75,2023 Q4,Pénurie de main-d'œuvre,NA,0.289,0.20600000000000002,0.22,NA,A,C,E
QC,2023.75,2023 Q4,Pénurie de main-d'œuvre,0.132,0.324,0.369,0.22399999999999998,C,A,C,D
ON,2023.75,2023 Q4,Pénurie de main-d'œuvre,0.044000000000000004,0.215,0.222,0.39799999999999996,B,A,B,E
MB,2023.75,2023 Q4,Pénurie de main-d'œuvre,NA,0.21600000000000003,0.27899999999999997,0.129,NA,A,C,D
SK,2023.75,2023 Q4,Pénurie de main-d'œuvre,0.015,0.308,0.257,0.20199999999999999,A,A,B,E
AB,2023.75,2023 Q4,Pénurie de main-d'œuvre,0.035,0.23199999999999998,0.226,0.19,B,A,D,D
BC,2023.75,2023 Q4,Pénurie de main-d'œuvre,0.053,0.275,0.359,0.075,B,A,D,B
YT,2023.75,2023 Q4,Pénurie de main-d'œuvre,0.193,0.233,0.20800000000000002,NA,E,B,D,NA
NT,2023.75,2023 Q4,Pénurie de main-d'œuvre,0.23800000000000002,0.405,0.271,0.11,E,B,C,D
NU,2023.75,2023 Q4,Pénurie de main-d'œuvre,NA,0.465,0.406,0.16,NA,C,E,E
CA,2023.75,2023 Q4,Conservation d'employés qualifiés,0.42,0.23199999999999998,0.278,0.272,E,A,A,C
NL,2023.75,2023 Q4,Conservation d'employés qualifiés,0.21,0.205,0.198,0.062,E,A,C,B
PE,2023.75,2023 Q4,Conservation d'employés qualifiés,0.262,0.263,0.149,0.040999999999999995,E,B,C,B
NS,2023.75,2023 Q4,Conservation d'employés qualifiés,NA,0.254,0.265,0.055999999999999994,NA,A,C,B
NB,2023.75,2023 Q4,Conservation d'employés qualifiés,NA,0.247,0.27399999999999997,0.272,NA,A,D,E
QC,2023.75,2023 Q4,Conservation d'employés qualifiés,0.153,0.272,0.373,0.27,D,A,C,D
ON,2023.75,2023 Q4,Conservation d'employés qualifiés,NA,0.19399999999999998,0.243,0.47700000000000004,NA,A,B,E
MB,2023.75,2023 Q4,Conservation d'employés qualifiés,NA,0.207,0.341,0.21899999999999997,NA,A,C,D
SK,2023.75,2023 Q4,Conservation d'employés qualifiés,0.052000000000000005,0.28,0.289,0.157,B,A,B,E
AB,2023.75,2023 Q4,Conservation d'employés qualifiés,NA,0.218,0.17300000000000001,0.479,NA,A,B,E
BC,2023.75,2023 Q4,Conservation d'employés qualifiés,NA,0.272,0.265,0.07,NA,A,C,B
YT,2023.75,2023 Q4,Conservation d'employés qualifiés,0.06,0.207,0.248,0.062,B,B,D,B
NT,2023.75,2023 Q4,Conservation d'employés qualifiés,0.265,0.318,0.256,0.218,E,B,C,E
NU,2023.75,2023 Q4,Conservation d'employés qualifiés,NA,0.433,0.397,0.69,NA,B,E,E
CA,2023.75,2023 Q4,Coûts liés à l'immobilier,0.266,0.307,0.179,0.259,E,A,A,D
NL,2023.75,2023 Q4,Coûts liés à l'immobilier,NA,0.203,0.145,0.019,NA,A,C,A
PE,2023.75,2023 Q4,Coûts liés à l'immobilier,0.099,0.225,0.042,0.023,C,A,A,A
NS,2023.75,2023 Q4,Coûts liés à l'immobilier,NA,0.26899999999999996,0.17600000000000002,0.027999999999999997,NA,A,B,A
NB,2023.75,2023 Q4,Coûts liés à l'immobilier,NA,0.28300000000000003,0.16899999999999998,0.009000000000000001,NA,A,C,A
QC,2023.75,2023 Q4,Coûts liés à l'immobilier,0.037000000000000005,0.256,0.174,NA,B,A,C,NA
ON,2023.75,2023 Q4,Coûts liés à l'immobilier,NA,0.32799999999999996,0.204,0.14300000000000002,NA,A,C,C
MB,2023.75,2023 Q4,Coûts liés à l'immobilier,0.011000000000000001,0.251,0.18899999999999997,0.03,A,A,C,B
SK,2023.75,2023 Q4,Coûts liés à l'immobilier,0,0.304,0.159,0.14300000000000002,A,A,B,D
AB,2023.75,2023 Q4,Coûts liés à l'immobilier,0.125,0.314,0.122,0.24,E,A,B,E
BC,2023.75,2023 Q4,Coûts liés à l'immobilier,NA,0.35,0.21899999999999997,NA,NA,A,C,NA
YT,2023.75,2023 Q4,Coûts liés à l'immobilier,0.06,0.179,0.03,NA,B,B,A,NA
NT,2023.75,2023 Q4,Coûts liés à l'immobilier,0,0.21100000000000002,0.162,0.035,A,C,C,B
NU,2023.75,2023 Q4,Coûts liés à l'immobilier,0.051,0.203,0.131,0,A,B,D,A
CA,2023.75,2023 Q4,Coûts liés au transport,0.043,0.3,0.17300000000000001,0.20199999999999999,A,A,A,D
NL,2023.75,2023 Q4,Coûts liés au transport,NA,0.34,0.282,0.031,NA,B,C,A
PE,2023.75,2023 Q4,Coûts liés au transport,0.091,0.289,0.21899999999999997,0.006999999999999999,C,B,D,A
NS,2023.75,2023 Q4,Coûts liés au transport,0.11900000000000001,0.382,0.297,NA,E,B,D,NA
NB,2023.75,2023 Q4,Coûts liés au transport,0,0.364,0.29,0.027000000000000003,A,A,D,A
QC,2023.75,2023 Q4,Coûts liés au transport,0.013999999999999999,0.28,0.134,NA,A,A,B,NA
ON,2023.75,2023 Q4,Coûts liés au transport,0.054000000000000006,0.293,0.106,0.057999999999999996,B,A,B,A
MB,2023.75,2023 Q4,Coûts liés au transport,0.045,0.32299999999999995,0.3,0.065,B,A,C,B
SK,2023.75,2023 Q4,Coûts liés au transport,0.006,0.419,0.218,0.126,A,B,B,D
AB,2023.75,2023 Q4,Coûts liés au transport,0.128,0.32899999999999996,0.09300000000000001,0.12,E,A,B,C
BC,2023.75,2023 Q4,Coûts liés au transport,0.009000000000000001,0.271,0.327,0.147,A,A,D,E
YT,2023.75,2023 Q4,Coûts liés au transport,0,0.336,0.059000000000000004,0.013000000000000001,A,C,B,A
NT,2023.75,2023 Q4,Coûts liés au transport,0.099,0.267,0.22399999999999998,0.022000000000000002,D,B,C,A
NU,2023.75,2023 Q4,Coûts liés au transport,NA,0.363,0.231,0.07400000000000001,NA,B,D,C
CA,2023.75,2023 Q4,Taux d'intérêt,0.324,0.447,0.16,0.09,E,A,A,A
NL,2023.75,2023 Q4,Taux d'intérêt,NA,0.37,0.214,0.048,NA,B,C,A
PE,2023.75,2023 Q4,Taux d'intérêt,0.33899999999999997,0.425,0.106,0.19699999999999998,E,B,B,E
NS,2023.75,2023 Q4,Taux d'intérêt,NA,0.43,0.138,0.141,NA,B,C,D
NB,2023.75,2023 Q4,Taux d'intérêt,0,0.474,0.086,0.024,A,A,B,A
QC,2023.75,2023 Q4,Taux d'intérêt,0.040999999999999995,0.401,0.16699999999999998,0.055,B,A,C,A
ON,2023.75,2023 Q4,Taux d'intérêt,NA,0.45,0.187,0.14800000000000002,NA,A,C,C
MB,2023.75,2023 Q4,Taux d'intérêt,NA,0.445,0.11800000000000001,0.177,NA,A,B,E
SK,2023.75,2023 Q4,Taux d'intérêt,0,0.506,0.201,0.209,A,B,B,E
AB,2023.75,2023 Q4,Taux d'intérêt,0.125,0.462,0.124,0.07200000000000001,E,A,B,B
BC,2023.75,2023 Q4,Taux d'intérêt,NA,0.485,0.153,0.03,NA,B,C,A
YT,2023.75,2023 Q4,Taux d'intérêt,0,0.353,0.122,0,A,C,D,A
NT,2023.75,2023 Q4,Taux d'intérêt,NA,0.293,0.086,0.027000000000000003,NA,C,B,A
NU,2023.75,2023 Q4,Taux d'intérêt,NA,0.33899999999999997,0.18100000000000002,0,NA,B,D,A
CA,2023.75,2023 Q4,Obtention de financement,0.019,0.139,0.16,0.187,A,A,A,D
NL,2023.75,2023 Q4,Obtention de financement,0,0.113,0.11900000000000001,0.146,A,A,C,E
PE,2023.75,2023 Q4,Obtention de financement,0.055,0.10800000000000001,0.036000000000000004,0.006999999999999999,B,A,A,A
NS,2023.75,2023 Q4,Obtention de financement,0,0.161,0.102,0.023,A,A,B,A
NB,2023.75,2023 Q4,Obtention de financement,0,0.13,0.114,0.025,A,A,C,A
QC,2023.75,2023 Q4,Obtention de financement,0.038,0.139,0.312,NA,B,A,C,NA
ON,2023.75,2023 Q4,Obtention de financement,0.013000000000000001,0.14300000000000002,0.136,0.11599999999999999,A,A,B,C
MB,2023.75,2023 Q4,Obtention de financement,0.034,0.13699999999999998,0.145,0.038,B,A,C,B
SK,2023.75,2023 Q4,Obtention de financement,0,0.142,0.099,0.006,A,A,B,A
AB,2023.75,2023 Q4,Obtention de financement,0,0.131,0.106,0.016,A,A,B,A
BC,2023.75,2023 Q4,Obtention de financement,0,0.135,0.040999999999999995,0.015,A,A,A,A
YT,2023.75,2023 Q4,Obtention de financement,0,0.128,0.059000000000000004,0,A,B,B,A
NT,2023.75,2023 Q4,Obtention de financement,NA,0.11800000000000001,0.145,0,NA,B,C,A
NU,2023.75,2023 Q4,Obtention de financement,NA,0.091,0.163,0.08199999999999999,NA,B,E,C
CA,2023.75,2023 Q4,Pénurie d'espace ou d'équipement,0.033,0.07400000000000001,0.159,0.069,A,A,B,A
NL,2023.75,2023 Q4,Pénurie d'espace ou d'équipement,0.061,0.048,0.11900000000000001,0,B,A,B,A
PE,2023.75,2023 Q4,Pénurie d'espace ou d'équipement,0.055,0.1,0.036000000000000004,0.13,B,A,A,E
NS,2023.75,2023 Q4,Pénurie d'espace ou d'équipement,0,0.075,0.059000000000000004,0.01,A,A,A,A
NB,2023.75,2023 Q4,Pénurie d'espace ou d'équipement,0.042,0.078,0.146,0,B,A,C,A
QC,2023.75,2023 Q4,Pénurie d'espace ou d'équipement,0.10400000000000001,0.08800000000000001,0.22699999999999998,0.06,C,A,C,B
ON,2023.75,2023 Q4,Pénurie d'espace ou d'équipement,0.008,0.067,0.162,0.043,A,A,C,A
MB,2023.75,2023 Q4,Pénurie d'espace ou d'équipement,0.005,0.063,0.133,0.1,A,A,B,D
SK,2023.75,2023 Q4,Pénurie d'espace ou d'équipement,0,0.092,0.11599999999999999,0.11800000000000001,A,A,B,D
AB,2023.75,2023 Q4,Pénurie d'espace ou d'équipement,0,0.052000000000000005,0.14,0.09300000000000001,A,A,C,C
BC,2023.75,2023 Q4,Pénurie d'espace ou d'équipement,0.004,0.09,0.106,0.127,A,A,B,E
YT,2023.75,2023 Q4,Pénurie d'espace ou d'équipement,0,0.075,0.09300000000000001,0.013000000000000001,A,B,C,A
NT,2023.75,2023 Q4,Pénurie d'espace ou d'équipement,0.022000000000000002,0.061,0.073,0.10099999999999999,A,B,B,C
NU,2023.75,2023 Q4,Pénurie d'espace ou d'équipement,0.34600000000000003,0.094,0.382,0,E,B,E,A
CA,2023.75,2023 Q4,Difficulté à attirer de nouveaux clients,0.028999999999999998,0.205,0.147,0.154,A,A,A,B
NL,2023.75,2023 Q4,Difficulté à attirer de nouveaux clients,0.033,0.195,0.136,0.018000000000000002,A,A,B,A
PE,2023.75,2023 Q4,Difficulté à attirer de nouveaux clients,0,0.15,0.052000000000000005,0.051,A,A,A,B
NS,2023.75,2023 Q4,Difficulté à attirer de nouveaux clients,0.113,0.16699999999999998,0.196,0.042,D,A,C,A
NB,2023.75,2023 Q4,Difficulté à attirer de nouveaux clients,NA,0.17600000000000002,0.133,0.034,NA,A,C,A
QC,2023.75,2023 Q4,Difficulté à attirer de nouveaux clients,0.006,0.209,0.091,0.122,A,A,B,C
ON,2023.75,2023 Q4,Difficulté à attirer de nouveaux clients,0.051,0.21899999999999997,0.179,0.272,B,A,C,E
MB,2023.75,2023 Q4,Difficulté à attirer de nouveaux clients,0.028999999999999998,0.162,0.149,0.20199999999999999,B,A,B,E
SK,2023.75,2023 Q4,Difficulté à attirer de nouveaux clients,0,0.19,0.11699999999999999,0.2,A,A,B,E
AB,2023.75,2023 Q4,Difficulté à attirer de nouveaux clients,0,0.184,0.174,0.109,A,A,C,C
BC,2023.75,2023 Q4,Difficulté à attirer de nouveaux clients,0.001,0.205,0.172,0.11599999999999999,A,A,B,D
YT,2023.75,2023 Q4,Difficulté à attirer de nouveaux clients,0,0.113,0.048,NA,A,B,B,NA
NT,2023.75,2023 Q4,Difficulté à attirer de nouveaux clients,0.10400000000000001,0.133,0.095,0.027999999999999997,D,B,B,A
NU,2023.75,2023 Q4,Difficulté à attirer de nouveaux clients,0,0.07400000000000001,0.087,0,A,B,D,A
CA,2023.75,2023 Q4,Flux de trésorerie ou dette,0.175,0.203,0.12300000000000001,0.095,E,A,A,B
NL,2023.75,2023 Q4,Flux de trésorerie ou dette,0.156,0.217,0.23,0.012,E,A,C,A
PE,2023.75,2023 Q4,Flux de trésorerie ou dette,0,0.185,0.109,0.182,A,B,B,E
NS,2023.75,2023 Q4,Flux de trésorerie ou dette,0,0.251,0.155,0.012,A,A,B,A
NB,2023.75,2023 Q4,Flux de trésorerie ou dette,0,0.17,0.17600000000000002,0.003,A,A,C,A
QC,2023.75,2023 Q4,Flux de trésorerie ou dette,0.02,0.17,0.061,0.09,A,A,A,B
ON,2023.75,2023 Q4,Flux de trésorerie ou dette,NA,0.19899999999999998,0.17800000000000002,0.15,NA,A,C,D
MB,2023.75,2023 Q4,Flux de trésorerie ou dette,NA,0.20600000000000002,0.177,0.027999999999999997,NA,A,B,A
SK,2023.75,2023 Q4,Flux de trésorerie ou dette,0,0.237,0.16399999999999998,0.073,A,A,B,C
AB,2023.75,2023 Q4,Flux de trésorerie ou dette,0.008,0.22,0.078,0.109,A,A,B,C
BC,2023.75,2023 Q4,Flux de trésorerie ou dette,0,0.231,0.10800000000000001,0.095,A,A,B,D
YT,2023.75,2023 Q4,Flux de trésorerie ou dette,0,0.149,0.156,0,A,B,D,A
NT,2023.75,2023 Q4,Flux de trésorerie ou dette,0,0.145,0.20199999999999999,0,A,B,C,A
NU,2023.75,2023 Q4,Flux de trésorerie ou dette,0,0.107,0.084,0,A,B,C,A
CA,2023.75,2023 Q4,Fluctuations in demand,0.168,0.22699999999999998,0.07,0.073,E,A,A,B
NL,2023.75,2023 Q4,Fluctuations in demand,0.046,0.22899999999999998,0.11699999999999999,0,B,A,B,A
PE,2023.75,2023 Q4,Fluctuations in demand,0,0.18600000000000003,0.057999999999999996,0,A,A,B,A
NS,2023.75,2023 Q4,Fluctuations in demand,0,0.255,0.098,0.011000000000000001,A,A,B,A
NB,2023.75,2023 Q4,Fluctuations in demand,0.045,0.17600000000000002,0.08800000000000001,0.018000000000000002,B,A,C,A
QC,2023.75,2023 Q4,Fluctuations in demand,0.005,0.177,0.071,0.059000000000000004,A,A,B,B
ON,2023.75,2023 Q4,Fluctuations in demand,NA,0.249,0.035,0.152,NA,A,A,D
MB,2023.75,2023 Q4,Fluctuations in demand,0.028999999999999998,0.239,0.063,0.013999999999999999,B,A,B,A
SK,2023.75,2023 Q4,Fluctuations in demand,0,0.23800000000000002,0.066,0.032,A,A,A,A
AB,2023.75,2023 Q4,Fluctuations in demand,0,0.244,0.040999999999999995,0.102,A,A,A,C
BC,2023.75,2023 Q4,Fluctuations in demand,0,0.22699999999999998,0.156,0.055,A,A,C,B
YT,2023.75,2023 Q4,Fluctuations in demand,0,0.11,0.207,0,A,B,D,A
NT,2023.75,2023 Q4,Fluctuations in demand,0,0.163,0.214,0.022000000000000002,A,B,D,A
NU,2023.75,2023 Q4,Fluctuations in demand,NA,0.059000000000000004,0.2,0,NA,A,E,A
CA,2023.75,2023 Q4,Acquisition d'intrants au pays,0.157,0.133,0.057,0.032,E,A,A,A
NL,2023.75,2023 Q4,Acquisition d'intrants au pays,NA,0.131,0.04,0.02,NA,A,A,A
PE,2023.75,2023 Q4,Acquisition d'intrants au pays,0,0.105,0.083,0,A,A,B,A
NS,2023.75,2023 Q4,Acquisition d'intrants au pays,0.156,0.179,0.053,NA,E,A,A,NA
NB,2023.75,2023 Q4,Acquisition d'intrants au pays,0.02,0.151,0.046,0.008,A,A,A,A
QC,2023.75,2023 Q4,Acquisition d'intrants au pays,0.001,0.09,0.023,0.005,A,A,A,A
ON,2023.75,2023 Q4,Acquisition d'intrants au pays,NA,0.124,0.066,0.047,NA,A,B,A
MB,2023.75,2023 Q4,Acquisition d'intrants au pays,0,0.16699999999999998,0.075,0.009000000000000001,A,A,B,A
SK,2023.75,2023 Q4,Acquisition d'intrants au pays,0.021,0.168,0.073,0.013999999999999999,A,A,B,A
AB,2023.75,2023 Q4,Acquisition d'intrants au pays,0,0.139,0.023,0.032,A,A,A,A
BC,2023.75,2023 Q4,Acquisition d'intrants au pays,0.037000000000000005,0.18600000000000003,0.132,0.004,B,A,C,A
YT,2023.75,2023 Q4,Acquisition d'intrants au pays,0,0.14400000000000002,0,0,A,B,A,A
NT,2023.75,2023 Q4,Acquisition d'intrants au pays,NA,0.16399999999999998,0.159,0,NA,B,C,A
NU,2023.75,2023 Q4,Acquisition d'intrants au pays,NA,0.158,0.021,0,NA,B,A,A
CA,2023.75,2023 Q4,Augmentation de la concurrence,0.20600000000000002,0.193,0.042,0.038,E,A,A,A
NL,2023.75,2023 Q4,Augmentation de la concurrence,0,0.14400000000000002,0.034,0.011000000000000001,A,A,A,A
PE,2023.75,2023 Q4,Augmentation de la concurrence,0.035,0.131,0.018000000000000002,0,B,A,A,A
NS,2023.75,2023 Q4,Augmentation de la concurrence,0.113,0.187,0.122,0.004,D,A,C,A
NB,2023.75,2023 Q4,Augmentation de la concurrence,NA,0.159,0.028999999999999998,0,NA,A,A,A
QC,2023.75,2023 Q4,Augmentation de la concurrence,0.005,0.145,0.018000000000000002,0.071,A,A,A,B
ON,2023.75,2023 Q4,Augmentation de la concurrence,NA,0.233,0.068,0.033,NA,A,B,A
MB,2023.75,2023 Q4,Augmentation de la concurrence,NA,0.17300000000000001,0.013999999999999999,0.013999999999999999,NA,A,A,A
SK,2023.75,2023 Q4,Augmentation de la concurrence,0.01,0.20199999999999999,0.036000000000000004,0.025,A,A,A,A
AB,2023.75,2023 Q4,Augmentation de la concurrence,0.040999999999999995,0.19399999999999998,0.039,0.081,B,A,A,C
BC,2023.75,2023 Q4,Augmentation de la concurrence,0.016,0.172,0.038,0.003,A,A,A,A
YT,2023.75,2023 Q4,Augmentation de la concurrence,0,0.147,0,0.013000000000000001,A,B,A,A
NT,2023.75,2023 Q4,Augmentation de la concurrence,0.038,0.087,0.069,0,B,B,B,A
NU,2023.75,2023 Q4,Augmentation de la concurrence,NA,0.105,0,0,NA,B,A,A
CA,2023.75,2023 Q4,Insuffisance de la demande,0.06,0.171,0.028999999999999998,0.028999999999999998,B,A,A,A
NL,2023.75,2023 Q4,Insuffisance de la demande,0,0.146,0.012,0.006,A,A,A,A
PE,2023.75,2023 Q4,Insuffisance de la demande,0,0.086,0.006,0.011000000000000001,A,A,A,A
NS,2023.75,2023 Q4,Insuffisance de la demande,0,0.12,0.065,0.018000000000000002,A,A,A,A
NB,2023.75,2023 Q4,Insuffisance de la demande,0,0.12300000000000001,0.086,0.004,A,A,B,A
QC,2023.75,2023 Q4,Insuffisance de la demande,0.009000000000000001,0.18600000000000003,0.027999999999999997,0.051,A,A,A,B
ON,2023.75,2023 Q4,Insuffisance de la demande,0.031,0.17300000000000001,0.018000000000000002,0.017,B,A,A,A
MB,2023.75,2023 Q4,Insuffisance de la demande,0.028999999999999998,0.115,0.04,0,B,A,A,A
SK,2023.75,2023 Q4,Insuffisance de la demande,0,0.155,0.015,0.005,A,A,A,A
AB,2023.75,2023 Q4,Insuffisance de la demande,0,0.14,0.028999999999999998,0.037000000000000005,A,A,A,B
BC,2023.75,2023 Q4,Insuffisance de la demande,NA,0.201,0.034,0.028999999999999998,NA,A,A,A
YT,2023.75,2023 Q4,Insuffisance de la demande,0,0.147,0,0,A,B,A,A
NT,2023.75,2023 Q4,Insuffisance de la demande,0.10400000000000001,0.157,0.043,0.027999999999999997,D,B,B,A
NU,2023.75,2023 Q4,Insuffisance de la demande,0,0.033,0,0,A,A,A,A
