geoAbb,seriesDate,dateLabel,busChar,item2,valIncrease,valSame,valDecrease,valNA,statusIncrease,statusSame,statusDecrease,statusNA
PE,2023.75,2023 Q4,Entreprises,Rentabilité,0.1,0.5539999999999999,0.34600000000000003,0,A,B,B,A
PE,2023.75,2023 Q4,Entreprises,Réserves de trésorerie,0.096,0.515,0.295,0.094,A,B,B,A
PE,2023.75,2023 Q4,Entreprises,Dépenses en capital,0.192,0.603,0.1,0.105,B,B,A,A
PE,2023.75,2023 Q4,Entreprises,Dépenses liées à la formation,0.10400000000000001,0.532,0.07,0.294,A,B,A,B
PE,2023.75,2023 Q4,Entreprises,Budget de marketing,0.055,0.5579999999999999,0.113,0.27399999999999997,A,B,A,B
PE,2023.75,2023 Q4,Entreprises,Dépenses liées à la recherche et au développement,0.051,0.3,0.055999999999999994,0.593,A,B,A,B
PE,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Nombre d'employés,0.193,0.684,0.12300000000000001,0,C,D,C,A
PE,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Postes vacants,0.026000000000000002,0.45,0.07,0.45399999999999996,A,C,B,C
PE,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Ventes,0.113,0.385,0.09300000000000001,0.409,C,C,B,C
PE,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Prix de vente,0.068,0.545,0.044000000000000004,0.34299999999999997,B,C,B,C
PE,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Demande,0.252,0.684,0.064,0,D,D,A,A
PE,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Importations,0,0.078,0,0.922,A,B,A,B
PE,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Exportations,0,0.06,0,0.94,A,B,A,B
PE,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Résultat opérationnel,0.079,0.745,0.17600000000000002,0,B,C,C,A
PE,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Dépenses opérationnelles,0.483,0.495,0.021,0,D,D,A,A
PE,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Rentabilité,0.01,0.37799999999999995,0.156,0.456,A,C,C,C
PE,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Réserves de trésorerie,0.038,0.59,0.258,0.114,A,D,D,B
PE,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Dépenses en capital,0.217,0.573,0.02,0.19,C,D,A,C
PE,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Dépenses liées à la formation,0.139,0.507,0.044000000000000004,0.31,C,C,B,C
PE,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Budget de marketing,0.096,0.496,0.013000000000000001,0.395,C,C,A,D
PE,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Dépenses liées à la recherche et au développement,0.019,0.243,0,0.738,A,C,A,C
PE,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Nombre d'employés,0.03,0.855,0.115,0,B,C,C,A
PE,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Postes vacants,0,0.423,0.03,0.547,A,E,B,E
PE,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Ventes,0,0.45899999999999996,0.061,0.48,A,E,B,E
PE,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Prix de vente,0.13,0.29600000000000004,0,0.575,E,E,A,E
PE,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Demande,NA,NA,0.053,0,NA,NA,A,A
PE,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Importations,0,0.32,0.006999999999999999,0.6729999999999999,A,E,A,E
PE,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Exportations,0,NA,0.03,0.68,A,NA,B,E
PE,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Résultat opérationnel,0.14,0.813,0.047,0,E,E,A,A
PE,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Dépenses opérationnelles,0.297,0.6609999999999999,0.042,0,E,E,A,A
PE,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Rentabilité,0,0.6990000000000001,0.039,0.262,A,E,A,D
PE,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Réserves de trésorerie,0.03,0.561,0.34299999999999997,0.065,B,E,E,B
PE,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Dépenses en capital,0,0.496,NA,0.152,A,E,NA,C
PE,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Dépenses liées à la formation,0.166,0.677,0.025,0.132,E,E,A,C
PE,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Budget de marketing,0.039,0.8140000000000001,0.025,0.122,B,C,A,C
PE,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Dépenses liées à la recherche et au développement,0.006999999999999999,0.623,0.011000000000000001,0.36,A,E,A,E
NS,2023.75,2023 Q4,Institutions gouvernementales,Nombre d'employés,0,1,0,0,A,A,A,A
NS,2023.75,2023 Q4,Institutions gouvernementales,Postes vacants,0.14400000000000002,0.7979999999999999,0,0.057999999999999996,E,E,A,C
NS,2023.75,2023 Q4,Institutions gouvernementales,Ventes,0.153,NA,0,NA,E,NA,A,NA
NS,2023.75,2023 Q4,Institutions gouvernementales,Prix de vente,0.153,NA,0,NA,E,NA,A,NA
NS,2023.75,2023 Q4,Institutions gouvernementales,Demande,0.153,0.825,0.022000000000000002,0,E,E,A,A
NS,2023.75,2023 Q4,Institutions gouvernementales,Importations,0,0.355,0,0.645,A,E,A,E
NS,2023.75,2023 Q4,Institutions gouvernementales,Exportations,0,0.16699999999999998,0,0.833,A,E,A,E
NS,2023.75,2023 Q4,Institutions gouvernementales,Résultat opérationnel,0.113,0.887,0,0,D,D,A,A
NS,2023.75,2023 Q4,Institutions gouvernementales,Dépenses opérationnelles,0.267,0.733,0,0,E,E,A,A
NS,2023.75,2023 Q4,Institutions gouvernementales,Rentabilité,0,NA,0,NA,A,NA,A,NA
NS,2023.75,2023 Q4,Institutions gouvernementales,Réserves de trésorerie,NA,NA,0,0.07,NA,NA,A,C
NS,2023.75,2023 Q4,Institutions gouvernementales,Dépenses en capital,NA,NA,0,0.087,NA,NA,A,C
NS,2023.75,2023 Q4,Institutions gouvernementales,Dépenses liées à la formation,NA,NA,0,0.136,NA,NA,A,D
NS,2023.75,2023 Q4,Institutions gouvernementales,Budget de marketing,0,NA,0,NA,A,NA,A,NA
NS,2023.75,2023 Q4,Institutions gouvernementales,Dépenses liées à la recherche et au développement,0,NA,0,NA,A,NA,A,NA
NS,2023.75,2023 Q4,Entreprises,Nombre d'employés,0.105,0.753,0.142,0,A,A,A,A
NS,2023.75,2023 Q4,Entreprises,Postes vacants,0.062,0.604,0.051,0.284,A,A,A,A
NS,2023.75,2023 Q4,Entreprises,Ventes,0.184,0.622,0.195,0,A,A,A,A
NS,2023.75,2023 Q4,Entreprises,Prix de vente,0.292,0.647,0.061,0,A,A,A,A
NS,2023.75,2023 Q4,Entreprises,Demande,0.21899999999999997,0.607,0.174,0,A,A,A,A
NS,2023.75,2023 Q4,Entreprises,Importations,0.023,0.161,0.03,0.7859999999999999,A,A,A,A
NS,2023.75,2023 Q4,Entreprises,Exportations,0.013000000000000001,0.147,0.013999999999999999,0.826,A,A,A,A
NS,2023.75,2023 Q4,Entreprises,Résultat opérationnel,0.2,0.565,0.23399999999999999,0,A,A,A,A
NS,2023.75,2023 Q4,Entreprises,Dépenses opérationnelles,0.465,0.44799999999999995,0.087,0,B,A,A,A
NS,2023.75,2023 Q4,Entreprises,Rentabilité,0.109,0.525,0.366,0,A,B,B,A
NS,2023.75,2023 Q4,Entreprises,Réserves de trésorerie,0.10800000000000001,0.52,0.289,0.083,A,A,A,A
NS,2023.75,2023 Q4,Entreprises,Dépenses en capital,0.19399999999999998,0.557,0.10300000000000001,0.147,A,B,A,A
NS,2023.75,2023 Q4,Entreprises,Dépenses liées à la formation,0.149,0.509,0.034,0.308,A,A,A,A
NS,2023.75,2023 Q4,Entreprises,Budget de marketing,0.08,0.56,0.076,0.285,A,A,A,A
NS,2023.75,2023 Q4,Entreprises,Dépenses liées à la recherche et au développement,0.046,0.28800000000000003,0.018000000000000002,0.648,A,A,A,A
NS,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Nombre d'employés,0.077,0.836,0.087,0,A,B,B,A
NS,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Postes vacants,0.107,0.461,0.049,0.38299999999999995,C,D,A,C
NS,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Ventes,0.127,0.175,0.057,0.6409999999999999,C,B,A,C
NS,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Prix de vente,0.054000000000000006,0.27,0.002,0.674,A,C,A,C
NS,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Demande,0.23,0.731,0.039,0,C,C,A,A
NS,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Importations,0,0.025,0.003,0.972,A,A,A,A
NS,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Exportations,0.004,0.033,0.006,0.9570000000000001,A,A,A,A
NS,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Résultat opérationnel,0.168,0.72,0.11199999999999999,0,C,C,B,A
NS,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Dépenses opérationnelles,0.397,0.562,0.04,0,C,C,A,A
NS,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Rentabilité,0.086,0.31,0.129,0.475,C,C,B,C
NS,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Réserves de trésorerie,0.025,0.578,0.2,0.198,A,C,B,C
NS,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Dépenses en capital,0.193,0.479,0.013000000000000001,0.315,C,C,A,C
NS,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Dépenses liées à la formation,0.114,0.515,0.078,0.293,B,C,B,C
NS,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Budget de marketing,0.03,0.537,0.08800000000000001,0.344,A,C,B,C
NS,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Dépenses liées à la recherche et au développement,0.013000000000000001,0.145,0.046,0.7959999999999999,A,B,B,B
NS,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Nombre d'employés,0.069,0.895,0.035,0,B,B,A,A
NS,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Postes vacants,0.017,0.713,0.032,0.237,A,E,A,E
NS,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Ventes,0.022000000000000002,0.223,0.039,0.716,A,E,B,E
NS,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Prix de vente,0.047,0.20199999999999999,0,0.7509999999999999,A,D,A,E
NS,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Demande,0.695,0.261,0.044000000000000004,0,E,E,B,A
NS,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Importations,0.01,0.08900000000000001,0,0.9009999999999999,A,D,A,D
NS,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Exportations,0.01,0.08,0.013000000000000001,0.898,A,D,A,D
NS,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Résultat opérationnel,0.19899999999999998,0.732,0.069,0,E,E,B,A
NS,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Dépenses opérationnelles,NA,NA,0.026000000000000002,0,NA,NA,A,A
NS,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Rentabilité,0.013999999999999999,NA,0.057,NA,A,NA,B,NA
NS,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Réserves de trésorerie,0.017,NA,NA,0.055999999999999994,A,NA,NA,B
NS,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Dépenses en capital,NA,NA,0.024,0.222,NA,NA,A,E
NS,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Dépenses liées à la formation,0.057,NA,0.008,NA,B,NA,A,NA
NS,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Budget de marketing,0.022000000000000002,NA,0.03,NA,A,NA,A,NA
NS,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Dépenses liées à la recherche et au développement,0.015,NA,0.004,NA,A,NA,A,NA
NB,2023.75,2023 Q4,Institutions gouvernementales,Nombre d'employés,NA,NA,0,0,NA,NA,A,A
NB,2023.75,2023 Q4,Institutions gouvernementales,Postes vacants,0.042,0.855,0.045,0.057,B,E,B,B
NB,2023.75,2023 Q4,Institutions gouvernementales,Ventes,NA,NA,0,0.142,NA,NA,A,D
NB,2023.75,2023 Q4,Institutions gouvernementales,Prix de vente,0.013000000000000001,0.845,0,0.142,A,E,A,D
NB,2023.75,2023 Q4,Institutions gouvernementales,Demande,0.057,0.943,0,0,B,B,A,A
NB,2023.75,2023 Q4,Institutions gouvernementales,Importations,0,0.838,0,0.162,A,E,A,E
NB,2023.75,2023 Q4,Institutions gouvernementales,Exportations,0,0.825,0,0.175,A,E,A,E
NB,2023.75,2023 Q4,Institutions gouvernementales,Résultat opérationnel,0.013000000000000001,0.987,0,0,A,A,A,A
NB,2023.75,2023 Q4,Institutions gouvernementales,Dépenses opérationnelles,NA,NA,0,0,NA,NA,A,A
NB,2023.75,2023 Q4,Institutions gouvernementales,Rentabilité,0,0.943,0,0.057,A,B,A,B
NB,2023.75,2023 Q4,Institutions gouvernementales,Réserves de trésorerie,0,0.873,0,0.127,A,D,A,D
NB,2023.75,2023 Q4,Institutions gouvernementales,Dépenses en capital,0.02,0.924,0.013000000000000001,0.042,A,C,A,B
NB,2023.75,2023 Q4,Institutions gouvernementales,Dépenses liées à la formation,0,0.845,0.013000000000000001,0.142,A,E,A,D
NB,2023.75,2023 Q4,Institutions gouvernementales,Budget de marketing,0,0.915,0,0.085,A,C,A,C
NB,2023.75,2023 Q4,Institutions gouvernementales,Dépenses liées à la recherche et au développement,0.045,0.794,0,0.16,B,E,A,E
NB,2023.75,2023 Q4,Entreprises,Nombre d'employés,0.11199999999999999,0.757,0.13,0,A,A,A,A
NB,2023.75,2023 Q4,Entreprises,Postes vacants,0.071,0.5429999999999999,0.09300000000000001,0.293,A,A,A,A
NB,2023.75,2023 Q4,Entreprises,Ventes,0.20600000000000002,0.562,0.23199999999999998,0,A,A,A,A
NB,2023.75,2023 Q4,Entreprises,Prix de vente,0.207,0.762,0.031,0,A,A,A,A
NB,2023.75,2023 Q4,Entreprises,Demande,0.223,0.62,0.157,0,A,A,A,A
NB,2023.75,2023 Q4,Entreprises,Importations,0.015,0.151,0.031,0.8029999999999999,A,A,A,A
NB,2023.75,2023 Q4,Entreprises,Exportations,0.013000000000000001,0.10099999999999999,0.028999999999999998,0.856,A,A,A,A
NB,2023.75,2023 Q4,Entreprises,Résultat opérationnel,0.195,0.573,0.23199999999999998,0,A,A,A,A
NB,2023.75,2023 Q4,Entreprises,Dépenses opérationnelles,0.41,0.465,0.125,0,A,A,A,A
NB,2023.75,2023 Q4,Entreprises,Rentabilité,0.146,0.516,0.33799999999999997,0,A,A,A,A
NB,2023.75,2023 Q4,Entreprises,Réserves de trésorerie,0.067,0.529,0.289,0.115,A,B,A,A
NB,2023.75,2023 Q4,Entreprises,Dépenses en capital,0.145,0.618,0.105,0.131,A,A,A,A
NB,2023.75,2023 Q4,Entreprises,Dépenses liées à la formation,0.11599999999999999,0.521,0.064,0.299,A,A,A,A
NB,2023.75,2023 Q4,Entreprises,Budget de marketing,0.107,0.545,0.07,0.278,A,A,A,A
NB,2023.75,2023 Q4,Entreprises,Dépenses liées à la recherche et au développement,0.038,0.28600000000000003,0.027999999999999997,0.648,A,A,A,A
NB,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Nombre d'employés,0.20600000000000002,0.772,0.022000000000000002,0,C,C,A,A
NB,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Postes vacants,0.013999999999999999,0.52,0.05,0.41700000000000004,A,C,A,C
NB,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Ventes,0.067,0.426,0.019,0.488,B,D,A,C
NB,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Prix de vente,0.053,0.366,0.057999999999999996,0.523,A,C,B,C
NB,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Demande,0.317,0.633,0.049,0,C,C,A,A
NB,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Importations,0.015,0.10400000000000001,0.002,0.879,A,C,A,C
NB,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Exportations,0,0.063,0.001,0.9359999999999999,A,A,A,A
NB,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Résultat opérationnel,0.146,0.7959999999999999,0.057999999999999996,0,B,B,A,A
NB,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Dépenses opérationnelles,0.387,0.595,0.018000000000000002,0,C,C,A,A
NB,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Rentabilité,0.013999999999999999,0.557,0.121,0.308,A,D,C,C
NB,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Réserves de trésorerie,0.027000000000000003,0.527,0.242,0.203,A,D,C,C
NB,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Dépenses en capital,0.083,0.491,0.106,0.32,B,D,C,C
NB,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Dépenses liées à la formation,0.16,0.522,0.073,0.245,C,C,C,C
NB,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Budget de marketing,0.03,0.452,0.079,0.439,A,C,C,D
NB,2023.75,2023 Q4,Organismes communautaires à but non lucratif,Dépenses liées à la recherche et au développement,0.021,0.20600000000000002,0.015,0.758,A,B,A,C
NB,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Nombre d'employés,0.263,0.696,0.040999999999999995,0,E,E,B,A
NB,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Postes vacants,0.094,NA,0.051,0.243,D,NA,B,E
NB,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Ventes,0.009000000000000001,0.22899999999999998,0,0.762,A,D,A,E
NB,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Prix de vente,0.040999999999999995,0.175,0,0.784,B,D,A,D
NB,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Demande,0.1,0.871,0.028999999999999998,0,D,D,B,A
NB,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Importations,0,0.11800000000000001,0,0.882,A,C,A,C
NB,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Exportations,0,0.064,0.038,0.897,A,B,B,C
NB,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Résultat opérationnel,0.102,0.841,0.057,0,D,E,B,A
NB,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Dépenses opérationnelles,0.295,0.6890000000000001,0.015,0,E,E,A,A
NB,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Rentabilité,0.004,0.281,0.048,0.667,A,E,B,E
NB,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Réserves de trésorerie,0.043,NA,0.17,NA,B,NA,E,NA
NB,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Dépenses en capital,0.114,0.276,0.006999999999999999,NA,D,E,A,NA
NB,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Dépenses liées à la formation,0.052000000000000005,NA,0,NA,B,NA,A,NA
NB,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Budget de marketing,0.013000000000000001,NA,0.004,NA,A,NA,A,NA
NB,2023.75,2023 Q4,Institutions commerciales à but non lucratif,Dépenses liées à la recherche et au développement,0.009000000000000001,0.134,0.004,0.8540000000000001,A,C,A,C
QC,2023.75,2023 Q4,Institutions gouvernementales,Nombre d'employés,0.07400000000000001,0.924,0.002,0,C,C,A,A
QC,2023.75,2023 Q4,Institutions gouvernementales,Postes vacants,0.006,NA,NA,NA,A,NA,NA,NA
QC,2023.75,2023 Q4,Institutions gouvernementales,Ventes,0.035,NA,0.005,NA,B,NA,A,NA
QC,2023.75,2023 Q4,Institutions gouvernementales,Prix de vente,0.006,NA,0,NA,A,NA,A,NA
QC,2023.75,2023 Q4,Institutions gouvernementales,Demande,NA,NA,0.005,0,NA,NA,A,A
QC,2023.75,2023 Q4,Institutions gouvernementales,Importations,0,0.006999999999999999,0,0.993,A,A,A,A
QC,2023.75,2023 Q4,Institutions gouvernementales,Exportations,0,0,0.004,0.996,A,A,A,A
QC,2023.75,2023 Q4,Institutions gouvernementales,Résultat opérationnel,0.042,0.9520000000000001,0.006,0,B,B,A,A
QC,2023.75,2023 Q4,Institutions gouvernementales,Dépenses opérationnelles,0.054000000000000006,0.9440000000000001,0.001,0,B,B,A,A
QC,2023.75,2023 Q4,Institutions gouvernementales,Rentabilité,0.033,0.912,0.015,0.040999999999999995,B,C,A,A
QC,2023.75,2023 Q4,Institutions gouvernementales,Réserves de trésorerie,0.028999999999999998,0.937,0.013999999999999999,0.019,A,B,A,A
QC,2023.75,2023 Q4,Institutions gouvernementales,Dépenses en capital,0.035,0.9390000000000001,0,0.025,A,B,A,A
QC,2023.75,2023 Q4,Institutions gouvernementales,Dépenses liées à la formation,0.012,NA,0.001,NA,A,NA,A,NA
QC,2023.75,2023 Q4,Institutions gouvernementales,Budget de marketing,0.001,NA,0.009000000000000001,NA,A,NA,A,NA
QC,2023.75,2023 Q4,Institutions gouvernementales,Dépenses liées à la recherche et au développement,0.018000000000000002,NA,0,NA,A,NA,A,NA
QC,2023.75,2023 Q4,Entreprises,Nombre d'employés,0.127,0.763,0.11,0,A,A,A,A
QC,2023.75,2023 Q4,Entreprises,Postes vacants,0.046,0.467,0.09300000000000001,0.39399999999999996,A,A,A,A
QC,2023.75,2023 Q4,Entreprises,Ventes,0.193,0.619,0.188,0,A,A,A,A
QC,2023.75,2023 Q4,Entreprises,Prix de vente,0.285,0.653,0.062,0,A,A,A,A
QC,2023.75,2023 Q4,Entreprises,Demande,0.16699999999999998,0.654,0.179,0,A,A,A,A
QC,2023.75,2023 Q4,Entreprises,Importations,0.021,0.16,0.019,0.8,A,A,A,A
QC,2023.75,2023 Q4,Entreprises,Exportations,0.027000000000000003,0.11,0.017,0.846,A,A,A,A
QC,2023.75,2023 Q4,Entreprises,Résultat opérationnel,0.203,0.5760000000000001,0.221,0,A,A,A,A
QC,2023.75,2023 Q4,Entreprises,Dépenses opérationnelles,0.376,0.523,0.10099999999999999,0,A,A,A,A
QC,2023.75,2023 Q4,Entreprises,Rentabilité,0.128,0.58,0.292,0,A,A,A,A
QC,2023.75,2023 Q4,Entreprises,Réserves de trésorerie,0.109,0.462,0.349,0.08,A,A,A,A
QC,2023.75,2023 Q4,Entreprises,Dépenses en capital,0.166,0.599,0.086,0.149,A,A,A,A
