Group,Attribute,Year,QuestionNo,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Marker
International,Do not support cause,2013,nv_100,0.31265361,5.518575822,0.278754117,0.346553103,706,Preferred to give money instead,Barriers to volunteering by cause support,PR,
International,Support cause,2013,nv_100,0.111885934,64.409803,-0.029703291,0.253475159,366,Preferred to give money instead,Barriers to volunteering by cause support,PR,…
International,Do not support cause,2013,nv_100,0.29077599,7.3953998,0.248526357,0.333025623,347,Preferred to give money instead,Barriers to volunteering by cause support,AB,
International,Support cause,2013,nv_100,0.346677762,49.76535366,0.00771201,0.685643514,174,Preferred to give money instead,Barriers to volunteering by cause support,AB,…
International,Do not support cause,2013,nv_100,0.255140183,6.703362058,0.221537475,0.288742892,724,Preferred to give money instead,Barriers to volunteering by cause support,BC,
International,Support cause,2013,nv_100,0.219165988,62.50387404,-0.049976855,0.488308831,257,Preferred to give money instead,Barriers to volunteering by cause support,BC,…
Religion,Do not support cause,2013,nv_100,0.284073137,2.745743038,0.268748408,0.299397866,5078,Preferred to give money instead,Barriers to volunteering by cause support,CA,
Religion,Support cause,2013,nv_100,0.280909592,5.415421282,0.251021269,0.310797916,2252,Preferred to give money instead,Barriers to volunteering by cause support,CA,
Religion,Do not support cause,2013,nv_100,0.260963193,5.548850603,0.232513012,0.289413373,1346,Preferred to give money instead,Barriers to volunteering by cause support,AT,
Religion,Support cause,2013,nv_100,0.241699016,10.2322486,0.193108813,0.290289218,538,Preferred to give money instead,Barriers to volunteering by cause support,AT,
Religion,Do not support cause,2013,nv_100,0.354497269,4.989793154,0.319743799,0.389250739,760,Preferred to give money instead,Barriers to volunteering by cause support,QC,
Religion,Support cause,2013,nv_100,0.402712566,12.79510897,0.301474949,0.503950182,450,Preferred to give money instead,Barriers to volunteering by cause support,QC,
Religion,Do not support cause,2013,nv_100,0.2658193,5.252713445,0.238386321,0.293252278,1195,Preferred to give money instead,Barriers to volunteering by cause support,ON,
Religion,Support cause,2013,nv_100,0.229084275,11.22793958,0.178548598,0.279619952,467,Preferred to give money instead,Barriers to volunteering by cause support,ON,
Religion,Do not support cause,2013,nv_100,0.316243883,5.972311891,0.279135899,0.353351866,706,Preferred to give money instead,Barriers to volunteering by cause support,PR,
Religion,Support cause,2013,nv_100,0.286210059,11.57049666,0.221146227,0.35127389,366,Preferred to give money instead,Barriers to volunteering by cause support,PR,
Religion,Do not support cause,2013,nv_100,0.262797704,8.682416415,0.217968098,0.307627309,347,Preferred to give money instead,Barriers to volunteering by cause support,AB,
Religion,Support cause,2013,nv_100,0.385622437,13.38719974,0.284195157,0.487049717,174,Preferred to give money instead,Barriers to volunteering by cause support,AB,
Religion,Do not support cause,2013,nv_100,0.25380499,7.537498672,0.21621864,0.291391339,724,Preferred to give money instead,Barriers to volunteering by cause support,BC,
Religion,Support cause,2013,nv_100,0.259480595,16.19188437,0.176932887,0.342028304,257,Preferred to give money instead,Barriers to volunteering by cause support,BC,
Business & professional,Do not support cause,2013,nv_100,0.28337521,2.517125877,0.269360971,0.297389449,5078,Preferred to give money instead,Barriers to volunteering by cause support,CA,
Business & professional,Support cause,2013,nv_100,0.287021783,14.84111207,0.203329764,0.370713801,2252,Preferred to give money instead,Barriers to volunteering by cause support,CA,
Business & professional,Do not support cause,2013,nv_100,0.258542751,4.853315858,0.23388953,0.283195972,1346,Preferred to give money instead,Barriers to volunteering by cause support,AT,
Business & professional,Support cause,2013,nv_100,0.199227464,30.64607654,0.079270123,0.319184805,538,Preferred to give money instead,Barriers to volunteering by cause support,AT,*
Business & professional,Do not support cause,2013,nv_100,0.358522985,4.889839176,0.324078926,0.392967044,760,Preferred to give money instead,Barriers to volunteering by cause support,QC,
Business & professional,Support cause,2013,nv_100,0.413652548,26.00951613,0.202269226,0.625035871,450,Preferred to give money instead,Barriers to volunteering by cause support,QC,*
Business & professional,Do not support cause,2013,nv_100,0.255656662,4.908756496,0.231000167,0.280313158,1195,Preferred to give money instead,Barriers to volunteering by cause support,ON,
Business & professional,Support cause,2013,nv_100,0.380395442,22.30094515,0.213723953,0.547066931,467,Preferred to give money instead,Barriers to volunteering by cause support,ON,*
Business & professional,Do not support cause,2013,nv_100,0.312317242,5.592220797,0.27800232,0.346632164,706,Preferred to give money instead,Barriers to volunteering by cause support,PR,
Business & professional,Support cause,2013,nv_100,0.181901736,45.09748637,0.020728873,0.343074599,366,Preferred to give money instead,Barriers to volunteering by cause support,PR,…
Business & professional,Do not support cause,2013,nv_100,0.293674724,7.374920936,0.251122067,0.33622738,347,Preferred to give money instead,Barriers to volunteering by cause support,AB,
Business & professional,Support cause,2013,nv_100,0.224879717,59.81790858,-0.039412426,0.48917186,174,Preferred to give money instead,Barriers to volunteering by cause support,AB,…
Business & professional,Do not support cause,2013,nv_100,0.257087692,6.814504718,0.222667101,0.291508284,724,Preferred to give money instead,Barriers to volunteering by cause support,BC,
Business & professional,Support cause,2013,nv_100,0.195224792,41.92842259,0.034402505,0.356047079,257,Preferred to give money instead,Barriers to volunteering by cause support,BC,…
Other,Do not support cause,2013,nv_100,0.284221771,2.54878665,0.269988866,0.298454677,5078,Preferred to give money instead,Barriers to volunteering by cause support,CA,
Other,Support cause,2013,nv_100,0.250600284,18.60712775,0.158985905,0.342214662,2252,Preferred to give money instead,Barriers to volunteering by cause support,CA,*
Other,Do not support cause,2013,nv_100,0.256093486,4.882259737,0.231528182,0.280658791,1346,Preferred to give money instead,Barriers to volunteering by cause support,AT,
Other,Support cause,2013,nv_100,0.286272623,31.37903263,0.109781807,0.462763439,538,Preferred to give money instead,Barriers to volunteering by cause support,AT,*
Other,Do not support cause,2013,nv_100,0.362702052,4.782443727,0.328621814,0.39678229,760,Preferred to give money instead,Barriers to volunteering by cause support,QC,
Other,Support cause,2013,nv_100,0.240631293,35.72347381,0.071739506,0.409523079,450,Preferred to give money instead,Barriers to volunteering by cause support,QC,…
Other,Do not support cause,2013,nv_100,0.259385871,4.89371601,0.234446366,0.284325375,1195,Preferred to give money instead,Barriers to volunteering by cause support,ON,
Other,Support cause,2013,nv_100,0.203295184,37.82558307,0.052212231,0.354378136,467,Preferred to give money instead,Barriers to volunteering by cause support,ON,…
Other,Do not support cause,2013,nv_100,0.309918791,5.608052132,0.275770994,0.344066588,706,Preferred to give money instead,Barriers to volunteering by cause support,PR,
Other,Support cause,2013,nv_100,0.264862059,34.25134777,0.086624117,0.443100001,366,Preferred to give money instead,Barriers to volunteering by cause support,PR,…
Other,Do not support cause,2013,nv_100,0.295555907,7.446747243,0.252313586,0.338798228,347,Preferred to give money instead,Barriers to volunteering by cause support,AB,
Other,Support cause,2013,nv_100,0.201238152,62.84311297,-0.047230013,0.449706318,174,Preferred to give money instead,Barriers to volunteering by cause support,AB,…
Other,Do not support cause,2013,nv_100,0.251186208,6.853865883,0.217361494,0.285010922,724,Preferred to give money instead,Barriers to volunteering by cause support,BC,
Other,Support cause,2013,nv_100,0.493315812,33.06199893,0.172868314,0.81376331,257,Preferred to give money instead,Barriers to volunteering by cause support,BC,*
Arts & culture,Do not support cause,2013,nv_110,0.202960366,3.330306615,0.189680362,0.21624037,5845,No interest,Barriers to volunteering by cause support,CA,
Arts & culture,Support cause,2013,nv_110,0.233052225,10.93539009,0.182980763,0.283123688,1510,No interest,Barriers to volunteering by cause support,CA,
Arts & culture,Do not support cause,2013,nv_110,0.189584022,7.016342443,0.163449459,0.215718586,1533,No interest,Barriers to volunteering by cause support,AT,
Arts & culture,Support cause,2013,nv_110,0.246330863,22.63717361,0.136772945,0.355888781,359,No interest,Barriers to volunteering by cause support,AT,*
Arts & culture,Do not support cause,2013,nv_110,0.22536069,6.634650919,0.195984262,0.254737117,931,No interest,Barriers to volunteering by cause support,QC,
Arts & culture,Support cause,2013,nv_110,0.298981655,19.2121179,0.186126208,0.411837103,282,No interest,Barriers to volunteering by cause support,QC,*
Arts & culture,Do not support cause,2013,nv_110,0.201556928,6.169327033,0.177126096,0.22598776,1339,No interest,Barriers to volunteering by cause support,ON,
Arts & culture,Support cause,2013,nv_110,0.242027867,21.32090236,0.140642869,0.343412865,328,No interest,Barriers to volunteering by cause support,ON,*
Arts & culture,Do not support cause,2013,nv_110,0.233614534,6.959660241,0.201670436,0.265558633,809,No interest,Barriers to volunteering by cause support,PR,
Arts & culture,Support cause,2013,nv_110,0.3426159,17.70562058,0.223430953,0.461800848,272,No interest,Barriers to volunteering by cause support,PR,*
Arts & culture,Do not support cause,2013,nv_110,0.172265089,11.70745321,0.132640712,0.211889466,430,No interest,Barriers to volunteering by cause support,AB,
Arts & culture,Support cause,2013,nv_110,0.170647129,45.89497145,0.016772566,0.324521692,93,No interest,Barriers to volunteering by cause support,AB,…
Arts & culture,Do not support cause,2013,nv_110,0.196444285,9.220484544,0.160856916,0.232031655,803,No interest,Barriers to volunteering by cause support,BC,
Arts & culture,Support cause,2013,nv_110,0.155539314,34.28358752,0.050771186,0.260307441,176,No interest,Barriers to volunteering by cause support,BC,…
Sports & Recreation,Do not support cause,2013,nv_110,0.195261305,3.715248132,0.18100829,0.209514321,5845,No interest,Barriers to volunteering by cause support,CA,
Sports & Recreation,Support cause,2013,nv_110,0.235987538,6.063078062,0.207875976,0.264099099,1510,No interest,Barriers to volunteering by cause support,CA,
Sports & Recreation,Do not support cause,2013,nv_110,0.187790921,7.990118761,0.158310711,0.21727113,1533,No interest,Barriers to volunteering by cause support,AT,
Sports & Recreation,Support cause,2013,nv_110,0.206714528,12.9228543,0.154229892,0.259199165,359,No interest,Barriers to volunteering by cause support,AT,
Sports & Recreation,Do not support cause,2013,nv_110,0.214872595,7.705187048,0.182343876,0.247401314,931,No interest,Barriers to volunteering by cause support,QC,
Sports & Recreation,Support cause,2013,nv_110,0.278998316,10.92222786,0.219127448,0.338869184,282,No interest,Barriers to volunteering by cause support,QC,
Sports & Recreation,Do not support cause,2013,nv_110,0.197904189,6.765457268,0.171598185,0.224210193,1339,No interest,Barriers to volunteering by cause support,ON,
Sports & Recreation,Support cause,2013,nv_110,0.223771912,11.91625639,0.171381941,0.276161882,328,No interest,Barriers to volunteering by cause support,ON,
Sports & Recreation,Do not support cause,2013,nv_110,0.231306623,7.501124152,0.197217395,0.265395851,809,No interest,Barriers to volunteering by cause support,PR,
